tourney_id,tourney_name,surface,tourney_date,winner_id,winner_name,winner_rank,winner_rank_points,loser_id,loser_name,loser_rank,loser_rank_points,score,round
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,104338,Juan Monaco            ,35,1110,104660,Sergiy Stakhovsky      ,36,1095,6-4 6-7(2) 6-4   ,R64
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,103970,David Ferrer           ,7,4060,104660,Sergiy Stakhovsky      ,36,1145,6-1 6-1 6-3      ,R32
2011-421 ,Canada Masters              ,Hard   ,08-08-2011,104597,Nicolas Almagro        ,10,2165,104660,Sergiy Stakhovsky      ,43,1030,6-2 7-6(5)       ,R32
2011-352 ,Paris Masters             ,Hard   ,07-11-2011,104678,Viktor Troicki         ,19,1730,104660,Sergiy Stakhovsky      ,63,755,6-4 6-4          ,R32
2012-422 ,Cincinnati Masters             ,Hard   ,12-08-2012,105227,Marin Cilic            ,15,2015,104660,Sergiy Stakhovsky      ,102,548,6-3 4-6 6-4      ,R64
2012-421 ,Canada Masters              ,Hard   ,06-08-2012,104719,Marcel Granollers      ,27,1350,104660,Sergiy Stakhovsky      ,99,558,4-6 6-4 6-3      ,R64
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,103285,Radek Stepanek         ,27,1340,104660,Sergiy Stakhovsky      ,85,603,6-1 1-0 RET      ,R12
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,106071,Bernard Tomic          ,36,1091,104660,Sergiy Stakhovsky      ,74,715,7-6(4) 6-3       ,R12
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,103163,Tommy Haas             ,112,493,104660,Sergiy Stakhovsky      ,83,620,6-2 6-3 6-2      ,R64
2012-580 ,Australian Open             ,Hard   ,16-01-2012,104731,Kevin Anderson         ,32,1190,104660,Sergiy Stakhovsky      ,65,755,3-6 6-1 7-6(3) 6-,R64
2012-560 ,US Open             ,Hard   ,27-08-2012,104527,Stanislas Wawrinka     ,19,1730,104660,Sergiy Stakhovsky      ,98,553,6-7(6) 7-6(2) 6-4,R12
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104607,Tomas Berdych          ,7,3860,104660,Sergiy Stakhovsky      ,76,690,6-7(2) 6-3 6-4   ,R64
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,103781,Jurgen Melzer          ,37,1085,104660,Sergiy Stakhovsky      ,116,488,6-2 2-6 7-5 6-3  ,R32
2013-560 ,US Open             ,Hard   ,26-08-2013,104871,Jeremy Chardy          ,36,1130,104660,Sergiy Stakhovsky      ,94,585,6-4 4-6 6-2 4-6 6,R12
2013-580 ,Australian Open             ,Hard   ,14-01-2013,105575,Ricardas Berankis      ,110,501,104660,Sergiy Stakhovsky      ,102,538,6-2 7-6(4) 7-5   ,R12
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,104755,Richard Gasquet        ,9,3090,104660,Sergiy Stakhovsky      ,101,555,6-1 6-4 6-3      ,R12
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,105023,Sam Querrey            ,62,735,104660,Sergiy Stakhovsky      ,79,660,7-6(2) 6-3       ,R12
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104559,Teymuraz Gabashvili    ,79,651,104660,Sergiy Stakhovsky      ,82,636,6-7(3) 6-4 6-2 6-,R12
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,104792,Gael Monfils           ,25,1475,104660,Sergiy Stakhovsky      ,83,631,6-2 6-4          ,R64
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104797,Denis Istomin          ,49,915,104660,Sergiy Stakhovsky      ,93,600,6-3 6-4 2-6 6-3  ,R12
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104871,Jeremy Chardy          ,42,1015,104660,Sergiy Stakhovsky      ,90,610,6-3 6-7(4) 6-3 6-,R32
2014-560 ,US Open             ,Hard   ,25-08-2014,104312,Andreas Seppi          ,49,925,104660,Sergiy Stakhovsky      ,93,612,6-3 6-1 6-4      ,R12
2015-422 ,Cincinnati Masters             ,Hard   ,16-08-2015,106071,Bernard Tomic          ,24,1465,104660,Sergiy Stakhovsky      ,60,814,6-4 6-3          ,R64
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,106432,Borna Coric            ,40,1080,104660,Sergiy Stakhovsky      ,49,929,4-6 7-6(5) 6-2 1-,R12
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,104745,Rafael Nadal           ,9,3500,104660,Sergiy Stakhovsky      ,60,789,7-6(4) 6-3       ,R32
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,104607,Tomas Berdych          ,9,4340,104660,Sergiy Stakhovsky      ,50,919,6-1 6-4          ,R64
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,104597,Nicolas Almagro        ,74,665,104660,Sergiy Stakhovsky      ,51,894,6-3 6-7(3) 6-4   ,R12
2015-560 ,US Open             ,Hard   ,31-08-2015,104542,Jo Wilfried Tsonga     ,18,1675,104660,Sergiy Stakhovsky      ,60,804,6-3 7-5 6-2      ,R32
2015-580 ,Australian Open             ,Hard   ,19-01-2015,103970,David Ferrer           ,10,4145,104660,Sergiy Stakhovsky      ,71,699,5-7 6-3 6-4 6-2  ,R64
2015-410 ,Monte Carlo Masters             ,Clay   ,12-04-2015,104607,Tomas Berdych          ,8,4510,104660,Sergiy Stakhovsky      ,50,894,6-4 7-6(2)       ,R32
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,105449,Steve Johnson          ,56,850,104660,Sergiy Stakhovsky      ,54,894,2-6 6-3 7-6(5) 7-,R64
2010-421 ,Canada Masters              ,Hard   ,09-08-2010,104229,Yen Hsun Lu            ,44,965,104661,Pierre Ludovic Duclos  ,340,118,6-4 6-4          ,R64
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,105064,Thomaz Bellucci        ,29,1482,104665,Pablo Andujar          ,146,350,1-6 6-3 2-6 6-4 6,R64
2011-560 ,US Open             ,Hard   ,29-08-2011,103507,Juan Carlos Ferrero    ,105,540,104665,Pablo Andujar          ,45,952,1-6 7-5 5-7 6-1 6,R12
2011-580 ,Australian Open             ,Hard   ,17-01-2011,103598,Xavier Malisse         ,45,956,104665,Pablo Andujar          ,70,683,6-1 6-2 7-6(3)   ,R12
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,104976,Ryan Sweeting          ,69,726,104665,Pablo Andujar          ,50,960,3-6 4-6 6-1 7-6(1,R12
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,104731,Kevin Anderson         ,40,1058,104665,Pablo Andujar          ,69,712,6-2 6-3          ,R32
2011-404 ,Indian Wells Masters              ,Hard   ,10-03-2011,104655,Pablo Cuevas           ,66,735,104665,Pablo Andujar          ,69,714,7-5 6-3          ,R12
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,104745,Rafael Nadal           ,1,12070,104665,Pablo Andujar          ,48,985,7-5 6-3 7-6(4)   ,R64
2011-421 ,Canada Masters              ,Hard   ,08-08-2011,104731,Kevin Anderson         ,35,1200,104665,Pablo Andujar          ,46,990,6-4 6-4          ,R64
2012-410 ,Monte Carlo Masters             ,Clay   ,15-04-2012,104527,Stanislas Wawrinka     ,26,1290,104665,Pablo Andujar          ,39,1045,7-5 6-3          ,R32
2012-416 ,Rome Masters Masters             ,Clay   ,13-05-2012,104198,Guillermo Garcia Lo    ,85,611,104665,Pablo Andujar          ,36,1150,6-4 6-1          ,R64
2012-422 ,Cincinnati Masters             ,Hard   ,12-08-2012,105227,Marin Cilic            ,15,2015,104665,Pablo Andujar          ,40,975,7-6(4) 6-2       ,R16
2012-421 ,Canada Masters              ,Hard   ,06-08-2012,104545,John Isner             ,11,2575,104665,Pablo Andujar          ,44,940,7-6(5) 7-5       ,R32
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,104868,James Ward             ,173,297,104665,Pablo Andujar          ,36,1115,4-6 6-0 3-6 6-3 6,R12
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,105053,Santiago Giraldo       ,57,825,104665,Pablo Andujar          ,38,1080,6-3 6-2          ,R12
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,104527,Stanislas Wawrinka     ,21,1505,104665,Pablo Andujar          ,36,1115,7-6(3) 6-7(4) 6-2,R64
2012-352 ,Paris Masters             ,Hard   ,29-10-2012,105332,Benoit Paire           ,44,902,104665,Pablo Andujar          ,40,950,6-3 6-4          ,R64
2012-580 ,Australian Open             ,Hard   ,16-01-2012,103428,Juan Ignacio Chela     ,29,1270,104665,Pablo Andujar          ,45,920,6-4 6-4 6-3      ,R64
2012-560 ,US Open             ,Hard   ,27-08-2012,103852,Feliciano Lopez        ,31,1220,104665,Pablo Andujar          ,37,1065,6-4 6-1 6-7(5) 3-,R64
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104925,Novak Djokovic         ,1,13310,104665,Pablo Andujar          ,45,1000,6-0 6-7(5) 6-2   ,R16
2013-422 ,Cincinnati Masters             ,Hard   ,11-08-2013,103794,Benjamin Becker        ,100,548,104665,Pablo Andujar          ,51,890,6-1 6-4          ,R64
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,105173,Adrian Mannarino       ,111,511,104665,Pablo Andujar          ,50,870,6-1 6-2 6-3      ,R12
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,104678,Viktor Troicki         ,44,925,104665,Pablo Andujar          ,58,790,6-2 6-3          ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,105683,Milos Raonic           ,11,2555,104665,Pablo Andujar          ,55,835,6-1 6-2 6-4      ,R64
2013-580 ,Australian Open             ,Hard   ,14-01-2013,103598,Xavier Malisse         ,55,791,104665,Pablo Andujar          ,45,915,6-3 6-1 6-2      ,R12
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,103163,Tommy Haas             ,19,1860,104665,Pablo Andujar          ,46,855,6-3 7-6(0)       ,R64
2013-421 ,Canada Masters              ,Hard   ,05-08-2013,103786,Nikolay Davydenko      ,47,915,104665,Pablo Andujar          ,52,890,6-1 4-6 6-3      ,R32
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,104022,Mikhail Youzhny        ,31,1265,104665,Pablo Andujar          ,45,905,4-6 6-4 6-2 6-3  ,R12
2013-352 ,Paris Masters             ,Hard   ,28-10-2013,104607,Tomas Berdych          ,7,4180,104665,Pablo Andujar          ,52,895,6-2 7-5          ,R32
2013-410 ,Monte Carlo Masters             ,Clay   ,14-04-2013,104259,Philipp Kohlschreib    ,21,1670,104665,Pablo Andujar          ,96,540,6-2 2-6 7-6(3)   ,R32
2014-416 ,Rome Masters Masters             ,Clay   ,11-05-2014,103285,Radek Stepanek         ,43,1005,104665,Pablo Andujar          ,64,741,5-7 6-3 6-4      ,R64
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,104312,Andreas Seppi          ,35,1150,104665,Pablo Andujar          ,36,1116,7-6(5) 5-7 6-4   ,R32
2014-580 ,Australian Open             ,Hard   ,13-01-2014,105668,Jerzy Janowicz         ,20,1615,104665,Pablo Andujar          ,48,946,4-6 7-6(3) 7-6(5),R64
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,106210,Jiri Vesely            ,77,667,104665,Pablo Andujar          ,35,1141,6-1 2-6 6-1      ,R64
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,105227,Marin Cilic            ,26,1410,104665,Pablo Andujar          ,78,661,6-0 6-3 7-6(6)   ,R12
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,105641,Blaz Rola              ,92,596,104665,Pablo Andujar          ,80,666,6-3 6-1 6-4      ,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,105453,Kei Nishikori          ,11,2680,104665,Pablo Andujar          ,48,926,6-4 6-1 RET      ,R64
2014-352 ,Paris Masters             ,Hard   ,27-10-2014,106058,Jack Sock              ,44,896,104665,Pablo Andujar          ,40,1001,6-1 6-1          ,R64
2015-422 ,Cincinnati Masters             ,Hard   ,16-08-2015,103990,Tommy Robredo          ,26,1360,104665,Pablo Andujar          ,46,955,3-6 6-3 6-1      ,R64
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,104607,Tomas Berdych          ,6,5050,104665,Pablo Andujar          ,37,1125,4-6 6-0 6-3 7-6(3,R32
2015-421 ,Canada Masters             ,Hard   ,10-08-2015,105453,Kei Nishikori          ,4,6025,104665,Pablo Andujar          ,48,930,6-3 6-3          ,R32
2015-404 ,Indian Wells Masters              ,Hard   ,12-03-2015,105373,Martin Klizan          ,42,1060,104665,Pablo Andujar          ,66,760,7-6(4) 6-3       ,R12
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,104559,Teymuraz Gabashvili    ,80,621,104665,Pablo Andujar          ,66,760,0-6 7-6(4) 6-3   ,R12
2015-560 ,US Open             ,Hard   ,31-08-2015,104559,Teymuraz Gabashvili    ,53,867,104665,Pablo Andujar          ,49,945,7-6(6) 0-6 4-6 6-,R12
2015-580 ,Australian Open             ,Hard   ,19-01-2015,105657,Marius Copil           ,194,254,104665,Pablo Andujar          ,43,950,6-2 6-2 7-5      ,R12
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104542,Jo Wilfried Tsonga     ,15,2045,104665,Pablo Andujar          ,42,1050,7-6(3) 6-4 6-3   ,R32
2011-580 ,Australian Open             ,Hard   ,17-01-2011,103781,Jurgen Melzer          ,11,2785,104672,Vincent Millot         ,160,334,6-2 6-4 6-2      ,R12
2011-410 ,Monte Carlo Masters             ,Clay   ,10-04-2011,104198,Guillermo Garcia Lo    ,27,1330,104672,Vincent Millot         ,159,365,6-2 6-4          ,R64
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,105270,Maxime Teixeira        ,181,300,104672,Vincent Millot         ,152,378,6-2 5-7 6-7(4) 6-,R12
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104918,Andy Murray            ,4,5560,104672,Vincent Millot         ,267,170,6-2 6-2 7-5      ,R64
2015-540 ,Wimbledon             ,Grass   ,29-06-2015,105577,Vasek Pospisil         ,56,870,104672,Vincent Millot         ,213,234,7-6(2) 3-6 6-7(4),R12
2010-540 ,Wimbledon             ,Grass   ,21-06-2010,103898,Julien Benneteau       ,40,1059,104676,Andreas Beck           ,79,645,3-6 6-2 4-6 7-6(5,R64
2010-560 ,US Open             ,Hard   ,30-08-2010,103819,Roger Federer          ,2,7215,104676,Andreas Beck           ,104,506,6-3 6-4 6-3      ,R64
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,104527,Stanislas Wawrinka     ,24,1600,104676,Andreas Beck           ,74,645,6-1 6-4 6-4      ,R64
2010-404 ,Indian Wells Masters              ,Hard   ,11-03-2010,102887,Ramon Delgado          ,165,295,104676,Andreas Beck           ,48,879,6-7(2) 6-2 6-4   ,R12
2010-403 ,Miami Masters             ,Hard   ,24-03-2010,103565,Stephane Robert        ,63,720,104676,Andreas Beck           ,50,875,7-5 6-4          ,R12
2010-410 ,Monte Carlo Masters             ,Clay   ,11-04-2010,103900,David Nalbandian       ,151,335,104676,Andreas Beck           ,55,810,6-3 6-1          ,R64
2010-416 ,Rome Masters Masters             ,Clay   ,25-04-2010,103566,Michael Llodra         ,59,762,104676,Andreas Beck           ,83,619,6-2 3-6 6-4      ,R64
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,104053,Andy Roddick           ,10,2200,104676,Andreas Beck           ,156,363,6-4 7-6(6) 6-3   ,R12
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,103781,Jurgen Melzer          ,8,2850,104676,Andreas Beck           ,139,419,6-3 6-4 6-2      ,R12
